vdw         195               2.9600     0.2100
vdw         196               0.0000     0.0000
vdw         197               2.5000     0.0200
vdw         198               3.5000     0.0660
vdw         199               3.5000     0.0660
vdw         200               3.5000     0.0660
vdw         201               3.5000     0.0660
vdw         202               3.5500     0.0700
vdw         203               3.6500     0.1500
vdw         204               3.2000     0.1700
vdw         205               3.5500     0.0700
vdw         206               3.4000     0.3000
vdw         207               3.2500     0.1700
vdw         208               3.5500     0.0700
vdw         209               3.7500     0.1050
vdw         210               2.9600     0.2100
vdw         211               3.0000     0.1700
vdw         212               0.0000     0.0000
vdw         213               3.7500     0.1050
vdw         214               2.9600     0.2100
vdw         215               3.5000     0.0660
vdw         216               3.5000     0.0660
vdw         217               3.5000     0.0660
vdw         218               3.5000     0.0660
vdw         219               3.7500     0.1050
vdw         220               2.9600     0.2100
vdw         221               2.4200     0.0150
vdw         222               3.7500     0.1050
vdw         223               2.9600     0.2100
vdw         224               2.4200     0.0150
vdw         225               3.5000     0.0660
vdw         226               3.5000     0.0660
vdw         227               3.5000     0.0660
vdw         228               3.5000     0.0660
vdw         229               3.2500     0.1700
vdw         230               3.2500     0.1700
vdw         231               3.2500     0.1700
vdw         232               0.0000     0.0000
vdw         233               0.0000     0.0000
vdw         234               3.5000     0.0660
vdw         235               3.5000     0.0660
vdw         236               3.5000     0.0660
vdw         237               3.5000     0.0660
vdw         238               3.5000     0.0660
vdw         239               3.5000     0.0660
vdw         240               3.5000     0.0660
vdw         241               3.5000     0.0660
vdw         242               3.5000     0.0660
vdw         243               3.2500     0.1700
vdw         244               0.0000     0.0000
vdw         245               3.5500     0.0500
vdw         246               3.2500     0.1700
vdw         247               0.0000     0.0000
vdw         248               3.5000     0.0660
vdw         249               3.5000     0.0660
vdw         250               3.5000     0.0660
vdw         251               3.5000     0.0660
vdw         252               3.2500     0.1700
vdw         253               0.0000     0.0000
vdw         254               3.2500     0.1700
vdw         255               3.5000     0.0800
vdw         256               3.2500     0.1700
vdw         257               0.0000     0.0000
vdw         258               3.5000     0.0800
vdw         259               2.5000     0.0500
vdw         260               3.5000     0.0800
vdw         261               2.5000     0.0500
vdw         262               3.2500     0.1700
vdw         263               3.7500     0.1050
vdw         264               3.2500     0.1700
vdw         265               3.7500     0.1050
vdw         266               3.5000     0.0800
vdw         267               3.5000     0.0800
vdw         268               0.0000     0.0000
vdw         269               2.9600     0.2100
vdw         270               0.0000     0.0000
vdw         271               2.9600     0.2100
vdw         272               2.5000     0.0500
vdw         273               2.5000     0.0500
vdw         274               3.5000     0.0800
vdw         275               2.5000     0.0500
vdw         276               3.2500     0.1700
vdw         277               3.7500     0.1050
vdw         278               3.2500     0.1700
vdw         279               3.5000     0.0800
vdw         280               3.5000     0.0800
vdw         281               3.5000     0.0800
vdw         282               0.0000     0.0000
vdw         283               2.9600     0.2100
vdw         284               3.2500     0.1700
vdw         285               0.0000     0.0000
vdw         286               0.0000     0.0000
vdw         287               2.5000     0.0500
vdw         288               2.5000     0.0500
vdw         289               3.2500     0.1700
vdw         290               3.5000     0.0800
vdw         291               3.2500     0.1700
vdw         292               3.5000     0.0800
vdw         293               3.5000     0.0800
vdw         294               3.5000     0.0800
vdw         295               3.2500     0.1700
vdw         296               3.5000     0.0800
vdw         297               3.2500     0.1700
vdw         298               2.5000     0.0500
vdw         299               3.2500     0.1700
vdw         300               0.0000     0.0000
vdw         301               0.0000     0.0000
vdw         302               2.5000     0.0500
vdw         303               0.0000     0.0000
vdw         304               3.2500     0.1700
vdw         305               3.5000     0.0800
vdw         306               3.2500     0.1700
vdw         307               3.5000     0.0800
vdw         308               3.5000     0.0800
vdw         309               3.7500     0.1050
vdw         310               0.0000     0.0000
vdw         311               3.2500     0.1700
vdw         312               0.0000     0.0000
vdw         313               2.9600     0.2100
vdw         314               3.5000     0.0800
vdw         315               2.5000     0.0500
vdw         316               3.5000     0.0800
vdw         317               2.5000     0.0500
vdw         318               3.5000     0.0800
vdw         319               2.5000     0.0500
vdw         320               3.2500     0.1700
vdw         321               3.7500     0.1050
vdw         322               3.2500     0.1700
vdw         323               3.5000     0.0800
vdw         324               3.5000     0.0800
vdw         325               3.5000     0.0800
vdw         326               0.0000     0.0000
vdw         327               2.9600     0.2100
vdw         328               0.0000     0.0000
vdw         329               3.2500     0.1700
vdw         330               0.0000     0.0000
vdw         331               0.0000     0.0000
vdw         332               2.5000     0.0500
vdw         333               2.5000     0.0500
vdw         334               3.5000     0.0800
vdw         335               2.5000     0.0500
vdw         336               3.7400     0.2000
vdw         337               2.9600     0.2100
vdw         338               3.0000     0.1700
vdw         339               3.5500     0.0660
vdw         340               3.5000     0.0800
vdw         341               3.4000     0.3000
vdw         342               3.5500     0.0760
vdw         343               3.0500     0.7100
vdw         344               4.0200     0.7100
vdw         345               4.2800     0.7100
vdw         346               4.8100     0.7100
vdw         347               5.3400     0.0005
vdw         348               2.8700     0.0005
vdw         349               4.0700     0.0005
vdw         350               5.1700     0.0005
vdw         351               5.6000     0.0005
vdw         352               6.2000     0.0005
vdw         353             1.644471     0.875044
vdw         354             2.412031     0.449657
vdw         355             3.102688     0.118226
vdw         356             3.816610     0.047096
vdw         357               4.2000     0.3000
vdw         358               2.5000     0.0500
vdw         359               4.2500     0.5000
vdw         360               4.2000     0.3000
vdw         361               2.5000     0.0500
vdw         362               3.1500     0.2500
vdw         363               4.2000     0.3000
vdw         364               2.5000     0.0500
vdw         365               3.6500     0.1500
vdw         366               3.4000     0.2500
vdw         367               4.2000     0.3000
vdw         368               2.5000     0.0500
vdw         369               3.4000     0.2500
vdw         370               2.5000     0.0500
vdw         371               4.2000     0.3000
vdw         372               2.5000     0.0500
vdw         373               4.2000     0.3000
vdw         374               2.5000     0.0500
vdw         375               0.0000     0.0000
vdw         376               3.2000     0.2500
vdw         377               0.0000     0.0000
vdw         378              2.81524     0.4000
vdw         379              3.11815     0.2000
vdw         380               2.9000     0.1400
vdw         381               3.7400     0.2000
vdw         382               3.1500     0.2000
vdw         383               2.9000     0.1400
vdw         384               3.5000     0.0660
vdw         385               2.5000     0.0300
vdw         386               3.7400     0.2000
vdw         387               3.1500     0.2000
vdw         388               2.9000     0.1400
vdw         389               3.5000     0.0660
vdw         390               2.5000     0.0300
vdw         391               3.7400     0.2000
vdw         392               3.1500     0.2000
vdw         393               2.9000     0.1400
vdw         394               3.5000     0.0660
vdw         395               2.5000     0.0300
vdw         396               3.5000     0.0660
vdw         397               2.5000     0.0300
vdw         398               3.5500     0.0700
vdw         399               3.5000     0.0660
vdw         400               2.5000     0.0300
vdw         401               3.5500     0.0700
vdw         402               3.5000     0.0660
vdw         403               2.5000     0.0300
vdw         404               3.5500     0.0700
vdw         405               3.5000     0.0660
vdw         406               3.7500     0.1050
vdw         407               2.9600     0.2100
vdw         408               3.0000     0.1700
vdw         409               3.5000     0.0660
vdw         410               2.4200     0.0150
vdw         411               3.7500     0.1050
vdw         412               3.7500     0.1050
vdw         413               3.5500     0.0700
vdw         414               3.0000     0.1700
vdw         415               3.5500     0.2500
vdw         416               2.9600     0.1700
vdw         417               3.5000     0.0660
vdw         418               2.5000     0.0300
vdw         419               3.2500     0.1700
vdw         420               0.0000     0.0000
vdw         421               3.2500     0.1700
vdw         422               0.0000     0.0000
vdw         423               3.5000     0.0660
vdw         424               2.5000     0.0300
vdw         425               3.5000     0.0660
vdw         426               2.5000     0.0300
vdw         427               3.5000     0.0660
vdw         428               2.5000     0.0300
vdw         429               3.5500     0.0700
vdw         430               3.5500     0.0700
vdw         431               3.5000     0.0660
vdw         432               3.5000     0.0660
vdw         433               3.5000     0.0660
vdw         434               3.5500     0.2500
vdw         435               2.9600     0.1700
vdw         436               3.5600     0.3950
vdw         437               3.5600     0.3950
vdw         438               2.9300     0.2800
vdw         439               3.5000     0.0660
vdw         440               3.5000     0.0660
vdw         441               3.5500     0.0700
vdw         442               3.5500     0.0700
vdw         443               3.5500     0.0700
vdw         444               3.2500     0.1700
vdw         445               0.0000     0.0000
vdw         446               3.5000     0.0660
vdw         447               3.5500     0.0700
vdw         448               3.5500     0.0700
vdw         449               3.5500     0.0700
vdw         450               3.5500     0.0700
vdw         451               3.5500     0.0700
vdw         452               3.2500     0.1700
vdw         453               3.2500     0.1700
vdw         454               0.0000     0.0000
vdw         455               3.5500     0.0700
vdw         456               3.5000     0.0660
vdw         457               3.5000     0.0660
vdw         458               3.5500     0.0760
vdw         459               3.5500     0.0760
vdw         460               3.5500     0.0700
vdw         461               3.2500     0.1700
vdw         462               3.5500     0.0700
vdw         463               3.5500     0.0700
vdw         464               3.5500     0.0700
vdw         465               2.4200     0.0300
vdw         466               2.4200     0.0300
vdw         467               2.4200     0.0300
vdw         468               3.2500     0.1700
vdw         469               3.5500     0.0700
vdw         470               2.4200     0.0300
vdw         471               3.2500     0.1700
vdw         472               3.5500     0.0700
vdw         473               3.5500     0.0700
vdw         474               3.5500     0.0700
vdw         475               2.4200     0.0300
vdw         476               2.4200     0.0300
vdw         477               2.4200     0.0300
vdw         478               3.2500     0.1700
vdw         479               3.5500     0.0700
vdw         480               3.5500     0.0700
vdw         481               2.4200     0.0300
vdw         482               2.4200     0.0300
vdw         483               3.2500     0.1700
vdw         484               3.5500     0.0700
vdw         485               3.5500     0.0700
vdw         486               0.0000     0.0000
vdw         487               2.4200     0.0300
vdw         488               2.4200     0.0300
vdw         489               3.2500     0.1700
vdw         490               3.2500     0.1700
vdw         491               3.5500     0.0700
vdw         492               3.5500     0.0700
vdw         493               3.5500     0.0700
vdw         494               0.0000     0.0000
vdw         495               2.4200     0.0300
vdw         496               2.4200     0.0300
vdw         497               2.4200     0.0300
vdw         498               3.2500     0.1700
vdw         499               3.5500     0.0700
vdw         500               3.2500     0.1700
vdw         501               3.5500     0.0700
vdw         502               3.5500     0.0700
vdw         503               0.0000     0.0000
vdw         504               2.4200     0.0300
vdw         505               2.4200     0.0300
vdw         506               2.4200     0.0300
vdw         507               2.9000     0.1400
vdw         508               3.5500     0.0700
vdw         509               3.5500     0.0760
vdw         510               2.4200     0.0300
vdw         511               2.4200     0.0300
vdw         512               2.9000     0.1400
vdw         513               3.5500     0.0700
vdw         514               3.2500     0.1700
vdw         515               3.5500     0.0700
vdw         516               3.5500     0.0700
vdw         517               2.4200     0.0300
vdw         518               2.4200     0.0300
vdw         519               2.4200     0.0300
vdw         520               2.9000     0.1400
vdw         521               3.2500     0.1700
vdw         522               3.5500     0.0700
vdw         523               3.5500     0.0700
vdw         524               3.5500     0.0700
vdw         525               2.4200     0.0300
vdw         526               2.4200     0.0300
vdw         527               2.4200     0.0300
vdw         528               3.2500     0.1700
vdw         529               3.5500     0.0700
vdw         530               3.5500     0.0700
vdw         531               3.5500     0.0700
vdw         532               3.5500     0.0700
vdw         533               3.5500     0.0700
vdw         534               3.5500     0.0700
vdw         535               3.5500     0.0700
vdw         536               3.5500     0.0700
vdw         537               0.0000     0.0000
vdw         538               2.4200     0.0300
vdw         539               2.4200     0.0300
vdw         540               2.4200     0.0300
vdw         541               2.4200     0.0300
vdw         542               2.4200     0.0300
vdw         543               2.4200     0.0300
vdw         544               3.2500     0.1700
vdw         545               3.5500     0.0700
vdw         546               3.5500     0.0700
vdw         547               3.5500     0.0700
vdw         548               3.5500     0.0700
vdw         549               3.5500     0.0700
vdw         550               3.5500     0.0700
vdw         551               3.5500     0.0700
vdw         552               3.5500     0.0700
vdw         553               3.5500     0.0700
vdw         554               2.4200     0.0300
vdw         555               2.4200     0.0300
vdw         556               2.4200     0.0300
vdw         557               2.4200     0.0300
vdw         558               2.4200     0.0300
vdw         559               2.4200     0.0300
vdw         560               2.4200     0.0300
vdw         561               3.2500     0.1700
vdw         562               3.5500     0.0700
vdw         563               3.2500     0.1700
vdw         564               3.5500     0.0700
vdw         565               3.5500     0.0700
vdw         566               3.5500     0.0700
vdw         567               3.2500     0.1700
vdw         568               3.5500     0.0700
vdw         569               3.2500     0.1700
vdw         570               2.4200     0.0300
vdw         571               2.4200     0.0300
vdw         572               2.4200     0.0300
vdw         573               0.0000     0.0000
vdw         574               3.5500     0.2500
vdw         575               3.5500     0.0700
vdw         576               3.2500     0.1700
vdw         577               3.5500     0.0700
vdw         578               3.5500     0.0700
vdw         579               2.4200     0.0300
vdw         580               2.4200     0.0300
vdw         581               2.4200     0.0300
vdw         582               3.2500     0.1700
vdw         583               3.5500     0.0700
vdw         584               2.4200     0.0300
vdw         585               3.5500     0.0700
vdw         586               3.5000     0.0660
vdw         587               3.2500     0.1700
vdw         588               3.5500     0.0700
vdw         589               3.5500     0.0700
vdw         590               3.5500     0.0700
vdw         591               3.5500     0.0700
vdw         592               3.5500     0.0700
vdw         593               3.5500     0.0700
vdw         594               2.4200     0.0300
vdw         595               2.4200     0.0300
vdw         596               2.4200     0.0300
vdw         597               2.4200     0.0300
vdw         598               3.2500     0.1700
vdw         599               3.5500     0.0700
vdw         600               3.2500     0.1700
vdw         601               3.5500     0.0700
vdw         602               3.5500     0.0700
vdw         603               3.5000     0.0660
vdw         604               2.4200     0.0300
vdw         605               2.4200     0.0300
vdw         606               2.4200     0.0300
vdw         607               2.5000     0.0300
vdw         608               3.5000     0.0660
vdw         609               3.5000     0.0660
vdw         610               3.5000     0.0660
vdw         611               3.5000     0.0660
vdw         612               3.5000     0.0660
vdw         613               3.5000     0.0660
vdw         614               3.5000     0.0660
vdw         615               3.5000     0.0660
vdw         616               3.5000     0.0660
vdw         617               3.5000     0.0660
vdw         618               3.5000     0.0660
vdw         619               3.5000     0.0660
vdw         620               3.5000     0.0660
vdw         621               3.5000     0.0660
vdw         622               3.5000     0.0660
vdw         623               3.5500     0.2500
vdw         624               0.0000     0.0000
vdw         625               3.5500     0.0700
vdw         626               3.7500     0.1050
vdw         627               3.2500     0.1700
vdw         628               3.5000     0.0660
vdw         629               3.5000     0.0660
vdw         630               3.5000     0.0660
vdw         631               3.5500     0.0700
vdw         632               3.5500     0.0700
vdw         633               3.5500     0.0700
vdw         634               3.5500     0.0700
vdw         635               3.5500     0.0700
vdw         636               3.5500     0.0700
vdw         637               3.5500     0.2500
vdw         638               3.4730     0.0540
vdw         639               3.3000     0.0500
vdw         640               3.3000     0.0500
vdw         641               3.5500     0.0760
vdw         642               3.5000     0.0660
vdw         643               2.5000     0.0300
vdw         644               3.7500     0.0600
vdw         645               3.4730     0.0540
vdw         646               3.3000     0.0500
vdw         647               3.3000     0.0500
vdw         648               2.9500     0.0400
vdw         649               3.5500     0.0760
vdw         650               3.4000     0.3000
vdw         651               2.4200     0.0300
vdw         652               3.5000     0.0660
vdw         653               3.5000     0.0660
vdw         654               3.5000     0.0660
vdw         655               3.5500     0.0700
vdw         656               2.4200     0.0300
vdw         657               3.5500     0.0700
vdw         658               2.4200     0.0300
vdw         659               3.5500     0.0700
vdw         660               2.8500     0.0610
vdw         661               3.5500     0.0700
vdw         662               2.8500     0.0610
vdw         663               3.4700     0.4700
vdw         664               3.9050     0.1180
vdw         665               3.5500     0.0700
vdw         666               3.2500     0.0620
vdw         667               2.9400     0.0610
vdw         668               3.5500     0.0700
vdw         669               2.8500     0.0610
vdw         670               3.5500     0.0700
vdw         671               3.4700     0.4700
vdw         672               3.5500     0.0700
vdw         673               3.7500     0.6000
vdw         674               3.5000     0.0660
vdw         675               3.5500     0.2500
vdw         676               3.5500     0.0700
vdw         677               3.5500     0.0700
vdw         678               3.5500     0.0700
vdw         679               3.5500     0.0700
vdw         680               3.5500     0.0700
vdw         681               2.4200     0.0300
vdw         682               2.4200     0.0300
vdw         683               3.5500     0.0500
vdw         684               3.2500     0.1700
vdw         685               0.0000     0.0000
vdw         686               0.0000     0.0000
vdw         687               2.4200     0.0300
vdw         688               3.5000     0.0660
vdw         689               3.5000     0.0660
vdw         690               3.2500     0.1700
vdw         691               3.2500     0.1700
vdw         692               3.2500     0.1700
vdw         693               3.5500     0.0500
vdw         694               3.2000     0.1700
vdw         695               3.3000     0.0660
vdw         696               3.3000     0.0660
vdw         697               3.3000     0.0660
vdw         698               3.3000     0.0660
vdw         699               3.3000     0.0660
vdw         700               2.5000     0.0150
vdw         701               3.2500     0.1200
vdw         702               2.9600     0.1700
vdw         703               3.5000     0.0660
vdw         704               2.5000     0.0150
vdw         705               3.5000     0.0660
vdw         706               3.5000     0.0660
vdw         707               3.5000     0.0660
vdw         708               3.2500     0.1200
vdw         709               3.5500     0.0700
vdw         710               3.3000     0.0660
vdw         711               3.2500     0.1700
vdw         712               2.9600     0.2100
vdw         713               3.7500     0.1050
vdw         714               3.0000     0.1700
vdw         715               3.5000     0.0660
vdw         716               3.5000     0.0660
vdw         717               3.5000     0.0660
vdw         718               2.4200     0.0150
vdw         719               2.4200     0.0150
vdw         720               2.4200     0.0150
vdw         721               2.9000     0.1400
vdw         722               3.7400     0.2000
vdw         723               3.5000     0.0660
vdw         724               3.5000     0.0660
vdw         725               2.5000     0.0300
vdw         726               3.7400     0.2000
vdw         727               3.1181     0.0610
vdw         728               3.1500     0.1700
vdw         729               2.8600     0.2100
vdw         730               3.3000     0.1700
vdw         731               3.3000     0.1700
vdw         732               3.3000     0.1700
vdw         733               3.5000     0.0660
vdw         734               3.5000     0.0660
vdw         735               3.5000     0.0660
vdw         736               3.5000     0.0660
vdw         737               3.5000     0.0660
vdw         738               3.5000     0.0660
vdw         739               0.0000     0.0000
vdw         740               0.0000     0.0000
vdw         741               2.5000     0.0150
vdw         742               3.5000     0.0660
vdw         743               3.5000     0.0660
vdw         744               3.5000     0.0660
vdw         745               3.5000     0.0660
vdw         746               3.5500     0.0700
vdw         747               3.5500     0.0700
vdw         748               3.5500     0.0700
vdw         749               3.5000     0.0660
vdw         750               3.5000     0.0660
vdw         751               3.5000     0.0660
vdw         752               3.5000     0.0660
vdw         753               3.5000     0.0660
vdw         754               3.5000     0.0660
vdw         755               3.3000     0.0860
vdw         756               2.4200     0.0150
vdw         757               3.3000     0.2100
vdw         758               3.3000     0.1350
vdw         759               3.3000     0.1000
vdw         760               2.5000     0.0150
vdw         761               3.5000     0.0660
vdw         762               3.5000     0.0660
vdw         763               3.5000     0.0660
vdw         764               3.1200     0.1700
vdw         765               0.0000     0.0000
vdw         766               3.2500     0.1700
vdw         767               3.2500     0.1700
vdw         768               3.2500     0.1700
vdw         769               3.3000     0.2100
vdw         770               3.2500     0.1700
vdw         771               0.0000     0.0000
vdw         772               3.5000     0.0660
vdw         773               3.5000     0.0660
vdw         774               3.5000     0.0660
vdw         775               3.5000     0.0660
vdw         776               3.5500     0.0700
vdw         777               3.5500     0.0760
vdw         778               3.5500     0.0700
vdw         779               3.5500     0.0700
vdw         780               2.5000     0.0300
vdw         781               3.5000     0.0660
vdw         782               3.7500     0.1050
vdw         783               3.2500     0.1700
vdw         784               2.9600     0.2100
vdw         785               0.0000     0.0000
vdw         786               2.9400     0.0610
vdw         787               3.5000     0.0660
vdw         788               2.5000     0.0300
vdw         789               3.5000     0.0660
vdw         790               3.5000     0.0660
vdw         791               3.5000     0.0660
vdw         792               3.5000     0.0660
vdw         793               3.5000     0.0660
vdw         794               3.5000     0.0970
vdw         795               2.9500     0.0530
vdw         796               3.2500     0.0620
vdw         797               2.5000     0.0300
vdw         798               3.5000     0.0660
vdw         799               3.5000     0.0660
vdw         800               3.4000     0.3000
vdw         801               3.5000     0.0660
vdw         802               2.5000     0.0300
vdw         803               3.5000     0.0660
vdw         804               3.5000     0.0660
vdw         805               3.4700     0.4700
vdw         806               3.5000     0.0660
vdw         807               2.5000     0.0300
vdw         808               3.5000     0.0660
vdw         809               3.5000     0.0660
vdw         810               2.9400     0.0610
vdw         811               3.4000     0.3000
vdw         812               3.4700     0.4700
vdw         813               3.5500     0.0700
vdw         814               2.9000     0.1400
vdw         815               3.5000     0.0660
vdw         816               2.9000     0.0600
vdw         817               3.2500     0.1700
vdw         818               3.5500     0.0700
vdw         819               3.5000     0.0660
vdw         820               3.7500     0.1050
vdw         821               3.7500     0.1050
vdw         822               2.9600     0.2100
vdw         823               3.2500     0.1700
vdw         824               0.0000     0.0000
vdw         825               3.1200     0.1700
vdw         826               0.0000     0.0000
vdw         827               3.5000     0.0660
vdw         828               3.5000     0.0660
vdw         829               3.5500     0.0700
vdw         830               3.5500     0.0700
vdw         831               3.5500     0.0700
vdw         832               3.5500     0.0700
vdw         833               3.5500     0.0700
vdw         834               1.9600     0.0125
vdw         835               3.5000     0.0660
vdw         836               3.5000     0.0660
vdw         837               3.5000     0.0660
vdw         838               3.7500     0.6000
vdw         839               2.5000     0.0300
vdw         840               3.2500     0.1700
vdw         841               3.5500     0.0700
vdw         842               3.5500     0.0700
vdw         843               3.2500     0.1700
vdw         844               3.5500     0.0700
vdw         845               3.7500     0.1050
vdw         846               2.9600     0.2100
vdw         847               3.2500     0.1700
vdw         848               3.5000     0.0660
vdw         849               3.5000     0.0660
vdw         850               3.5000     0.0660
vdw         851               3.5000     0.0660
vdw         852               2.4200     0.0150
vdw         853               3.7500     0.1050
vdw         854               2.9600     0.2100
vdw         855               2.4200     0.0150
vdw         856               3.5000     0.0660
vdw         857               3.5000     0.0660
vdw         858               3.5000     0.0660
vdw         859               3.5000     0.0660
vdw         860               3.5000     0.0660
vdw         861               3.5000     0.0660
vdw         862               3.5000     0.0660
vdw         863               3.5000     0.0660
vdw         864               3.5000     0.0660
vdw         865               3.5000     0.0660
vdw         866               4.0000     0.1000
vdw         867               4.0000     0.1000
vdw         868               4.0000     0.1000
vdw         869               4.0000     0.1000
vdw         870               2.5000     0.0300
vdw         871               3.5000     0.0660
vdw         872               3.5000     0.0660
vdw         873               3.5000     0.0660
vdw         874               3.5000     0.0660
vdw         875               3.0800     0.7200
